Date,Open,High,Low,Close,Adj Close,Volume
2000-09-21,28.750000,31.000000,28.375000,30.937500,17.501043,4960000
2000-09-22,30.250000,30.625000,29.750000,30.375000,17.182840,3025300
2000-09-25,30.700001,30.740000,29.600000,30.000000,16.970711,1191900
2000-09-26,29.350000,32.500000,29.350000,32.000000,18.102091,2966700
2000-09-27,33.250000,33.599998,32.750000,32.860001,18.588577,3100200
2000-09-28,32.840000,32.990002,31.799999,32.060001,18.136028,1869000
2000-09-29,32.000000,33.270000,31.700001,32.930000,18.628181,1554300
2000-10-02,32.099998,32.490002,31.600000,32.099998,18.158665,991900
2000-10-03,32.000000,33.380001,31.969999,32.660000,18.475443,1428500
2000-10-04,32.660000,34.000000,32.660000,33.070000,18.707382,1578100
2000-10-05,32.500000,33.250000,32.150002,32.650002,18.469790,991900
2000-10-06,32.650002,32.820000,30.950001,31.780001,17.977636,1754200
2000-10-09,31.950001,33.700001,31.889999,33.090000,18.718693,1309700
2000-10-10,33.000000,33.200001,32.099998,32.730000,18.515041,1097800
2000-10-11,32.500000,33.509998,32.500000,32.730000,18.515041,940800
2000-10-12,32.599998,33.099998,32.099998,33.000000,18.667784,2455900
2000-10-13,33.250000,33.950001,33.099998,33.619999,19.018503,2032000
2000-10-16,33.619999,33.779999,33.320000,33.549999,18.978909,691200
2000-10-17,33.750000,33.750000,32.360001,33.000000,18.667784,1567200
2000-10-18,32.750000,32.750000,31.590000,32.240002,18.237848,1465600
2000-10-19,31.900000,32.900002,31.660000,32.509998,18.390593,678500
2000-10-20,32.099998,34.200001,31.770000,34.009998,19.239130,1771600
2000-10-23,33.900002,37.580002,33.570000,34.150002,19.318331,2811400
2000-10-24,34.849998,34.980000,33.549999,34.150002,19.318331,579800
2000-10-25,34.299999,35.959999,33.869999,34.849998,19.714294,1094100
2000-10-26,35.020000,35.779999,34.500000,35.029999,19.816128,2164500
2000-10-27,34.349998,34.689999,33.689999,34.549999,19.544601,1284100
2000-10-30,35.000000,35.290001,34.700001,35.000000,19.799156,891700
2000-10-31,35.000000,35.880001,34.849998,35.849998,20.279995,990300
2000-11-01,35.599998,35.860001,34.549999,35.389999,20.019775,1129900
2000-11-02,35.200001,35.740002,34.500000,35.000000,19.799156,847600
2000-11-03,34.650002,34.700001,31.490000,32.299999,18.271797,3259300
2000-11-06,32.500000,34.750000,32.150002,33.509998,18.956284,2627100
2000-11-07,33.759998,33.799999,33.090000,33.369999,18.877079,951700
2000-11-08,33.209999,33.619999,32.500000,32.790001,18.548981,970800
2000-11-09,32.900002,33.619999,31.750000,32.150002,18.186947,1721300
2000-11-10,32.400002,32.599998,31.400000,31.889999,18.039865,1302700
2000-11-13,31.889999,32.049999,31.400000,31.760000,17.966324,1055500
2000-11-14,31.510000,32.709999,31.250000,32.500000,18.384937,1522300
2000-11-15,32.360001,33.299999,32.110001,32.959999,18.645155,902100
2000-11-16,32.709999,33.330002,32.500000,33.230000,18.797892,947600
2000-11-17,33.200001,33.709999,33.009998,33.590000,19.001535,1338400
2000-11-20,33.990002,33.990002,33.250000,33.630001,19.024168,768700
2000-11-21,33.599998,34.650002,33.060001,34.360001,19.437113,1155200
2000-11-22,34.360001,34.970001,33.700001,33.900002,19.176901,992600
2000-11-24,34.150002,34.700001,34.150002,34.349998,19.431465,208000
2000-11-27,34.349998,34.950001,32.709999,32.950001,18.639496,1172800
2000-11-28,33.200001,33.900002,32.849998,33.799999,19.120333,745300
2000-11-29,33.439999,35.000000,33.380001,34.900002,19.807056,893000
2000-11-30,33.750000,34.180000,32.759998,34.099998,19.353018,853600
2000-12-01,33.799999,34.000000,31.000000,31.400000,17.820667,1585800
2000-12-04,31.900000,34.000000,31.820000,33.700001,19.126013,1454600
2000-12-05,33.950001,34.410000,33.400002,33.720001,19.137354,746500
2000-12-06,33.500000,34.000000,30.700001,31.379999,17.809317,1801100
2000-12-07,31.299999,32.389999,31.299999,32.070000,18.200916,1023900
2000-12-08,32.000000,32.750000,31.850000,32.259998,18.308754,1051100
2000-12-11,32.150002,32.849998,31.320000,31.620001,17.945526,1068300
2000-12-12,31.200001,32.200001,30.379999,30.500000,17.309883,1295900
2000-12-13,31.250000,31.900000,30.059999,30.200001,17.139622,1439300
2000-12-14,30.200001,31.500000,30.070000,30.790001,17.474476,1377500
2000-12-15,30.600000,31.350000,30.260000,31.240000,17.729864,1919700
2000-12-18,31.250000,32.549999,31.250000,32.029999,18.178215,877400
2000-12-19,31.780001,32.509998,30.500000,31.360001,17.797972,1139000
2000-12-20,31.400000,32.299999,31.209999,31.950001,18.132818,861100
2000-12-21,31.950001,32.400002,31.809999,32.099998,18.217949,1048900
2000-12-22,32.599998,33.099998,32.000000,32.500000,18.444962,1067800
2000-12-26,32.150002,32.950001,32.150002,32.919998,18.683334,419700
2000-12-27,31.750000,33.400002,31.750000,33.259998,18.876286,1302500
2000-12-28,33.000000,34.400002,33.000000,34.250000,19.438147,1258300
2000-12-29,34.400002,35.200001,33.860001,33.950001,19.267895,1787700
2001-01-02,33.950001,34.750000,33.709999,34.099998,19.353018,1625000
2001-01-03,33.500000,34.500000,33.150002,33.650002,19.097622,2071200
2001-01-04,33.400002,33.799999,32.500000,33.400002,18.955750,2207400
2001-01-05,33.000000,33.119999,32.400002,32.849998,18.643604,669000
2001-01-08,32.599998,33.650002,32.400002,32.910000,18.677647,729700
2001-01-09,32.250000,34.500000,32.250000,34.240002,19.432482,1046700
2001-01-10,33.599998,34.189999,33.000000,33.770000,19.165733,1042000
2001-01-11,33.250000,34.250000,33.000000,33.590000,19.063576,1361500
2001-01-12,33.840000,34.000000,32.509998,33.549999,19.040878,1153200
2001-01-16,33.549999,33.900002,32.520000,33.400002,18.955750,858300
2001-01-17,32.900002,34.000000,32.000000,32.020000,18.172535,909200
2001-01-18,32.500000,32.799999,31.620001,31.950001,18.132818,1684200
2001-01-19,31.000000,31.950001,31.000000,31.730000,18.007956,1513900
2001-01-22,31.600000,33.349998,31.100000,33.259998,18.876286,1009600
2001-01-23,32.750000,33.369999,32.700001,33.000000,18.728733,764700
2001-01-24,32.750000,33.000000,31.200001,32.000000,18.161188,1392000
2001-01-25,33.500000,35.000000,33.049999,34.509998,19.585711,4272100
2001-01-26,34.950001,35.250000,34.099998,34.880001,19.795700,4126500
2001-01-29,34.599998,35.130001,34.250000,35.049999,19.892172,1589700
2001-01-30,34.849998,34.950001,34.299999,34.740002,19.716246,1254900
2001-01-31,34.950001,34.950001,34.549999,34.680000,19.682190,1515500
2001-02-01,34.680000,36.500000,34.590000,36.209999,20.550526,2446500
2001-02-02,36.250000,37.500000,36.000000,36.400002,20.658367,2566800
2001-02-05,35.650002,36.900002,35.400002,36.299999,20.601597,2046900
2001-02-06,36.310001,36.439999,35.900002,35.939999,20.397291,1055600
2001-02-07,36.150002,36.549999,35.110001,36.130001,20.505116,1871500
2001-02-08,35.799999,36.840000,35.779999,36.630001,20.788895,1301100
2001-02-09,36.950001,37.090000,35.750000,36.130001,20.505116,948300
2001-02-12,36.299999,36.549999,34.740002,34.900002,19.807056,2067000
2001-02-13,34.900002,37.000000,34.500000,36.910000,20.947805,1776600
2001-02-14,36.849998,37.650002,35.500000,35.820000,20.329180,2160100
2001-02-15,35.389999,36.590000,35.099998,35.689999,20.255417,1795300
2001-02-16,35.689999,37.200001,35.110001,36.250000,20.573217,4712800
2001-02-20,36.939999,37.849998,36.200001,37.480000,21.271303,1796600
2001-02-21,37.650002,38.250000,36.650002,36.849998,20.913748,1928000
2001-02-22,37.099998,38.200001,37.099998,37.750000,21.424520,2036600
2001-02-23,37.000000,37.560001,36.299999,36.950001,20.970509,1547800
2001-02-26,36.900002,38.009998,36.599998,37.980000,21.555077,1776400
2001-02-27,37.650002,38.000000,37.419998,38.000000,21.566414,2501900
2001-02-28,37.950001,38.150002,36.900002,37.459999,21.259943,1790100
2001-03-01,37.099998,37.250000,35.700001,36.730000,20.907034,1868900
2001-03-02,36.349998,38.299999,36.230000,38.299999,21.800695,1910800
2001-03-05,37.900002,38.639999,37.709999,38.439999,21.880388,1879900
2001-03-06,39.000000,39.000000,36.900002,37.380001,21.277025,1742000
2001-03-07,37.750000,39.250000,37.470001,39.049999,22.227598,3779400
2001-03-08,38.950001,39.500000,38.150002,38.599998,21.971455,2303000
2001-03-09,38.700001,38.900002,38.009998,38.560001,21.948690,1443400
2001-03-12,38.310001,39.410000,38.099998,38.990002,22.193449,2569100
2001-03-13,38.599998,38.900002,37.599998,38.340000,21.823462,1605700
2001-03-14,37.750000,38.400002,36.150002,37.639999,21.425016,2859600
2001-03-15,37.250000,37.500000,36.150002,37.500000,21.345331,1865300
2001-03-16,36.500000,37.599998,36.320000,37.000000,21.060722,2283900
2001-03-19,36.599998,36.740002,34.680000,36.200001,20.605356,2206400
2001-03-20,36.000000,36.000000,34.700001,34.970001,19.905230,1586800
2001-03-21,35.130001,35.130001,34.099998,34.459999,19.614939,1605800
2001-03-22,33.750000,34.049999,31.600000,34.000000,19.353100,2246600
2001-03-23,33.799999,35.389999,33.419998,34.900002,19.865387,2158900
2001-03-26,35.250000,36.200001,35.240002,36.110001,20.554125,1238700
2001-03-27,35.700001,37.000000,35.630001,36.410000,20.724880,2182500
2001-03-28,36.410000,36.410000,34.000000,35.070000,19.962149,1903300
2001-03-29,35.099998,36.299999,34.950001,35.990002,20.485815,1091200
2001-03-30,36.240002,36.250000,35.400002,35.650002,20.292297,1162300
2001-04-02,35.650002,36.400002,35.200001,35.950001,20.463055,2270200
2001-04-03,35.849998,36.250000,35.150002,35.900002,20.434587,1088000
2001-04-04,35.250000,35.700001,34.849998,35.500000,20.206913,2414000
2001-04-05,35.250000,36.450001,34.849998,35.950001,20.463055,1850000
2001-04-06,35.849998,36.250000,35.450001,36.000000,20.491514,812200
2001-04-09,36.000000,36.650002,35.639999,35.799999,20.377676,752800
2001-04-10,35.750000,36.410000,35.259998,36.410000,20.724880,2838900
2001-04-11,36.950001,36.970001,36.029999,36.400002,20.719208,1442500
2001-04-12,36.450001,36.849998,36.160000,36.650002,20.861506,849700
2001-04-16,36.250000,36.450001,35.779999,36.250000,20.633810,727900
2001-04-17,36.000000,36.400002,35.500000,36.250000,20.633810,634800
2001-04-18,36.389999,36.950001,35.750000,36.150002,20.576899,1647900
2001-04-19,35.900002,36.119999,34.200001,35.200001,20.036148,1876700
2001-04-20,34.400002,35.459999,34.349998,34.970001,19.905230,1717400
2001-04-23,34.500000,35.099998,34.049999,34.500000,19.637703,1054000
2001-04-24,34.500000,36.150002,34.500000,35.889999,20.428904,1496800
2001-04-25,35.599998,36.150002,34.900002,35.889999,20.428904,1194100
2001-04-26,35.639999,36.250000,35.500000,35.700001,20.320757,825300
2001-04-27,35.700001,36.139999,35.700001,36.000000,20.491514,958200
2001-04-30,36.250000,36.349998,35.009998,35.160000,20.013384,1534800
2001-05-01,36.099998,37.330002,36.029999,37.130001,21.134726,3556100
2001-05-02,37.900002,37.900002,36.500000,36.849998,20.975340,3195300
2001-05-03,36.849998,36.849998,35.419998,35.980000,20.480133,1131400
2001-05-04,35.730000,36.200001,35.730000,36.000000,20.491514,797200
2001-05-07,35.750000,36.000000,35.750000,36.000000,20.491514,777200
2001-05-08,35.830002,36.250000,35.599998,36.150002,20.576899,1243800
2001-05-09,36.160000,36.349998,35.759998,36.299999,20.662275,864300
2001-05-10,36.299999,36.400002,35.900002,36.000000,20.491514,1166200
2001-05-11,36.500000,36.860001,35.799999,36.619999,20.844431,693800
2001-05-14,36.950001,37.560001,36.700001,37.480000,21.333946,1951600
2001-05-15,37.450001,37.599998,36.500000,37.320000,21.242859,1137400
2001-05-16,37.099998,37.990002,37.000000,37.799999,21.516090,1434400
2001-05-17,37.799999,38.590000,37.619999,38.299999,21.800695,1450200
2001-05-18,38.799999,38.900002,38.000000,38.349998,21.829149,1171800
2001-05-21,38.360001,39.150002,38.099998,39.090000,22.250364,1047100
2001-05-22,39.099998,39.790001,38.750000,39.250000,22.341440,1131400
2001-05-23,39.500000,39.549999,38.799999,39.000000,22.199150,3027000
2001-05-24,39.000000,39.150002,37.930000,38.849998,22.113752,2234300
2001-05-25,38.700001,38.700001,37.849998,38.000000,21.629929,1354000
2001-05-29,38.250000,38.450001,38.020000,38.270000,21.783615,722500
2001-05-30,38.450001,39.799999,38.400002,39.349998,22.462934,2437700
2001-05-31,38.799999,38.900002,38.000000,38.290001,21.857830,2271700
2001-06-01,38.450001,38.700001,38.000000,38.560001,22.011959,903000
2001-06-04,38.570000,38.740002,38.250000,38.349998,21.892071,1028000
2001-06-05,38.099998,38.980000,37.950001,38.700001,22.091875,1093200
2001-06-06,38.750000,39.049999,38.240002,38.389999,21.914907,837800
2001-06-07,38.349998,38.650002,37.500000,37.970001,21.675148,977800
2001-06-08,37.980000,37.980000,37.029999,37.369999,21.332649,648700
2001-06-11,37.380001,37.889999,37.200001,37.759998,21.555271,808800
2001-06-12,37.599998,38.150002,37.299999,37.730000,21.538155,810000
2001-06-13,37.750000,38.099998,37.500000,37.509998,21.412560,832800
2001-06-14,37.480000,37.500000,35.950001,36.169998,20.647625,1534300
2001-06-15,35.500000,37.400002,35.500000,37.169998,21.218472,1488400
2001-06-18,37.259998,37.430000,36.610001,36.799999,21.007263,835300
2001-06-19,37.049999,37.099998,36.320000,36.750000,20.978724,608400
2001-06-20,37.000000,37.500000,36.790001,37.189999,21.229897,1323300
2001-06-21,37.000000,37.099998,36.389999,36.720001,20.961601,1160500
2001-06-22,36.849998,36.910000,35.400002,35.689999,20.373629,1243200
2001-06-25,35.689999,36.250000,35.450001,36.150002,20.636211,951700
2001-06-26,36.099998,36.099998,35.500000,36.000000,20.550583,1430700
2001-06-27,36.200001,36.200001,35.610001,35.639999,20.345079,959300
2001-06-28,36.000000,36.900002,35.970001,36.650002,20.921640,1504100
2001-06-29,36.750000,37.200001,36.500000,37.049999,21.149979,1192200
2001-07-02,37.200001,37.500000,36.049999,36.250000,20.693291,1709400
2001-07-03,36.250000,36.320000,35.610001,36.070000,20.590546,666200
2001-07-05,35.849998,36.599998,35.599998,36.400002,20.778931,1006700
2001-07-06,36.299999,36.810001,36.299999,36.500000,20.836012,812800
2001-07-09,36.250000,36.250000,35.660000,35.799999,20.436413,737700
2001-07-10,36.200001,36.599998,36.000000,36.490002,20.830299,1527600
2001-07-11,35.750000,36.500000,35.360001,36.150002,20.636211,1135500
2001-07-12,37.000000,37.250000,36.000000,36.900002,21.064348,1302300
2001-07-13,36.700001,36.950001,36.369999,36.730000,20.967302,1370600
2001-07-16,36.930000,37.200001,36.439999,36.529999,20.853138,1335200
2001-07-17,36.779999,37.000000,36.500000,36.759998,20.984432,1623200
2001-07-18,36.509998,37.169998,36.200001,37.099998,21.178518,1554000
2001-07-19,37.349998,38.580002,37.349998,37.889999,21.629492,1974800
2001-07-20,37.950001,38.000000,37.480000,37.490002,21.401148,764800
2001-07-23,37.500000,37.799999,36.750000,37.139999,21.201357,575300
2001-07-24,37.119999,37.689999,36.849998,37.240002,21.258434,1154400
2001-07-25,37.049999,37.580002,36.750000,37.349998,21.321218,1485500
2001-07-26,38.200001,39.700001,37.799999,38.849998,22.177498,2877400
2001-07-27,39.099998,39.650002,38.599998,39.200001,22.377295,2908400
2001-07-30,39.000000,39.130001,38.279999,38.990002,22.257421,1276300
2001-07-31,38.740002,39.930000,38.740002,39.619999,22.617060,1352200
2001-08-01,39.869999,40.009998,39.360001,39.790001,22.714102,1384100
2001-08-02,39.900002,39.950001,38.750000,39.000000,22.263144,899800
2001-08-03,39.200001,39.299999,38.529999,38.650002,22.063339,916900
2001-08-06,38.540001,39.000000,38.200001,38.200001,21.806459,1016600
2001-08-07,38.549999,38.580002,38.119999,38.459999,21.954874,1075900
2001-08-08,38.450001,38.459999,37.900002,37.900002,21.635204,767300
2001-08-09,37.900002,38.450001,37.580002,38.040001,21.715120,1042200
2001-08-10,38.040001,39.000000,38.000000,38.990002,22.257421,965400
2001-08-13,39.000000,39.500000,39.000000,39.099998,22.320210,1632700
2001-08-14,39.250000,39.750000,39.200001,39.619999,22.617060,1507600
2001-08-15,39.700001,39.750000,39.000000,39.200001,22.377295,1098100
2001-08-16,39.299999,39.709999,39.240002,39.560001,22.582809,1011700
2001-08-17,39.200001,39.790001,39.000000,39.150002,22.348761,642500
2001-08-20,39.000000,39.580002,38.750000,39.439999,22.514311,989300
2001-08-21,39.490002,39.720001,39.400002,39.650002,22.634176,1680200
2001-08-22,39.549999,39.650002,38.900002,39.000000,22.263144,849900
2001-08-23,38.799999,39.450001,38.450001,39.410000,22.497187,1660600
2001-08-24,39.160000,39.840000,38.869999,39.840000,22.742640,1340600
2001-08-27,39.939999,40.250000,38.980000,39.340000,22.457226,1753000
2001-08-28,39.099998,39.950001,38.849998,39.650002,22.634176,2126500
2001-08-29,39.799999,40.099998,39.340000,39.880001,22.765472,1154300
2001-08-30,39.779999,39.950001,39.139999,39.369999,22.536507,1729400
2001-08-31,39.500000,39.939999,39.139999,39.860001,22.817007,2483900
2001-09-04,39.700001,40.770000,39.650002,40.099998,22.954374,2040700
2001-09-05,40.099998,40.349998,39.639999,39.700001,22.725412,1776600
2001-09-06,39.650002,39.950001,38.740002,39.049999,22.353329,1314000
2001-09-07,38.450001,39.230000,38.200001,38.490002,22.032772,1683400
2001-09-10,37.950001,38.849998,37.930000,38.320000,21.935463,1889800
2001-09-17,46.000000,46.000000,42.000000,43.950001,25.158230,12630900
2001-09-18,43.950001,45.209999,43.799999,44.599998,25.530308,6298700
2001-09-19,44.500000,44.750000,42.400002,42.919998,24.568624,5654500
2001-09-20,44.000000,44.450001,42.000000,42.459999,24.305313,4896700
2001-09-21,41.000000,42.900002,41.000000,42.200001,24.156485,6860600
2001-09-24,42.000000,43.029999,41.349998,42.000000,24.042007,3664400
2001-09-25,41.799999,42.470001,41.799999,42.360001,24.248074,4345200
2001-09-26,41.950001,42.230000,41.779999,42.000000,24.042007,2689300
2001-09-27,41.900002,43.849998,41.900002,43.299999,24.786160,6769900
2001-09-28,44.700001,45.000000,43.650002,43.750000,25.043747,5209200
2001-10-01,44.000000,44.490002,42.500000,43.610001,24.963604,2025300
