Date,Open,High,Low,Close,Volume
2020-01-15,19.96,20.28,19.47,19.57,1530700
2020-01-16,19.66,19.77,19.03,19.35,1593000
2020-01-17,19.52,19.68,18.885,19.005,1238300
2020-01-21,19,19.41,18.5,18.78,2474600
2020-01-22,18.88,19.06,18.47,18.82,1666000
2020-01-23,18.76,18.84,18.31,18.55,1104400
2020-01-24,18.55,18.8,17.79,18.28,1983000
2020-01-27,17.51,18.155,17.18,18.06,1501900
2020-01-28,18.25,18.57,18.09,18.34,1158300
2020-01-29,18.5,19.29,18.41,18.98,1583700
2020-01-30,18.85,19.12,18.5,18.82,886400
2020-01-31,18.71,18.71,17.97,18.57,1239500
2020-02-03,18.75,19.31,18.55,19.31,1675200
2020-02-04,19.65,19.82,19.3,19.55,1551600
2020-02-05,19.79,20.46,19.36,19.48,1760000
2020-02-06,19.53,19.676,19,19.335,1377800
2020-02-07,19.34,19.58,18.83,18.95,851100
2020-02-10,18.9,19.39,18.68,19.37,708800
2020-02-11,19.48,19.76,19.05,19.15,791300
2020-02-12,19.23,19.54,18.9036,19.42,907200
2020-02-13,19.31,19.49,18.68,18.76,1033100
2020-02-14,18.73,18.845,18.2,18.36,911700
2020-02-18,18.28,18.49,18,18.41,1060500
2020-02-19,18.45,18.53,17.97,18.31,1117100
2020-02-20,18.25,18.46,17.82,18.03,1437500
2020-02-21,18.1,18.19,17.76,18.06,1698800
2020-02-24,17.55,17.8,17.24,17.725,2192600
2020-02-25,17.8,18.17,16.39,16.44,1964500
2020-02-26,16.48,17.05,16.08,16.36,1561600
2020-02-27,15.9,16.59,15.47,15.665,2230400
2020-02-28,14.78,17.09,14.5845,16,3688600
2020-03-02,16.18,16.71,15.58,16.59,1909200
2020-03-03,16.54,17.25,16.47,16.72,1533900
2020-03-04,16.98,17.27,16.7792,17.16,1757200
2020-03-05,16.85,17.2425,16.375,16.58,1271700
2020-03-06,16.1,16.53,15.3,16.4,2737400
2020-03-09,15.25,15.65,14.96,15.05,3011100
2020-03-10,15.7,15.7,14.12,15.26,2084300
2020-03-11,14.88,15.37,13.3401,13.38,2510000
2020-03-12,12.41,13.19,11.28,11.66,4369300
2020-03-13,12.42,12.7,10.1976,12.7,4495100
2020-03-16,11.06,11.39,9.175,9.48,5265700
2020-03-17,9.8,10.91,9.2318,10.23,3915400
2020-03-18,9.55,10.64,9.2611,9.74,4002500
2020-03-19,9.68,10.575,9.51,10.3,4409800
2020-03-20,10.3,12.04,10.1354,10.75,5141900
2020-03-23,10.96,11.46,10.35,11.21,1916400
2020-03-24,12.24,13.23,11.97,12.9,2882700
2020-03-25,12.91,13.82,12.46,12.58,3311700
2020-03-26,12.58,13.44,12.58,13.23,2851200
2020-03-27,12.88,13.57,12.62,12.84,2328900
2020-03-30,13.14,13.85,12.58,13.76,1734200
2020-03-31,13.62,14.15,12.94,13.48,2620900
2020-04-01,10.86,11.5,9.45,10.14,17466100
2020-04-02,10.41,10.65,9.6,10.65,6999400
2020-04-03,9.2,9.7,8.8,9.4,9660500
2020-04-06,20.11,20.2,17.56,18.78,38702300
2020-04-07,19.61,20.16,18.86,18.91,12224700
2020-04-08,19,19.38,17.73,18.43,7125600
2020-04-09,18.6,20.44,18.35,19.64,7061100
2020-04-13,20.03,21,19.63,20.88,4983400
2020-04-14,21.05,21.34,20.28,21.21,3297200
2020-04-15,20.59,20.59,19.75,19.92,2913900
2020-04-16,20.1,20.2,19.2,19.97,2527400
2020-04-17,20.38,20.66,19.85,20.13,3139700
2020-04-20,20.08,22.21,19.83,21.84,5876600
2020-04-21,21.9,22.19,21.15,21.72,3104100
2020-04-22,22.04,22.355,21.75,21.97,1932000
2020-04-23,29.5,29.67,26.13,26.18,27210000
2020-04-24,26.52,28.96,26.23,28.44,6749000
2020-04-27,28.55,29.44,27.32,28.33,4351200
2020-04-28,28.09,29.48,27.58,29.06,5688800
2020-04-29,31,31.56,30.11,31.12,14595600
2020-04-30,30.74,31.5,29.53,30.38,5644800
2020-05-01,29.88,30.88,29.6941,30.38,6926900
2020-05-04,30.77,31.71,29.82,31.68,5157000
2020-05-05,32.31,32.83,31.6,32.4,3921700
2020-05-06,32.69,33.02,31.82,32.2,3853900
2020-05-07,32.15,33.04,31.63,32.3,3232000
2020-05-08,32.84,32.98,31.45,32.61,2796400
2020-05-11,32.4,33.37,32.08,32.89,3218700
2020-05-12,33.36,33.43,31.8,31.82,3027600
2020-05-13,32.1,32.565,30.87,32.06,3202200
2020-05-14,31.83,32.83,31.5,32.67,2665400
2020-05-15,32.41,34.15,32.06,33.96,3549400
2020-05-18,34.49,34.92,33.32,33.92,2792300
2020-05-19,34,34.6,33.135,33.22,1886800
2020-05-20,33.81,35.2,33.47,34.84,4368100
2020-05-21,34.78,34.91,33.67,34.71,1880000
2020-05-22,34.8,34.89,34,34.47,1770100
2020-05-26,34.73,35.47,34,34.1,2750200
2020-05-27,33.99,34.37,32.52,34.17,2751900
2020-05-28,33.52,34.87,33.1,33.3,2347600
2020-05-29,33.8,33.91,32.19,33.59,3375500
2020-06-01,33.2,34.59,32.9405,33.42,3430400
2020-06-02,33.32,33.7,32.32,33.42,2332500
2020-06-03,33.62,33.62,31.4,31.49,3572200
2020-06-04,31.31,31.995,29.55,30.18,4428700
2020-06-05,30.73,31.77,30.3202,30.685,3516100
2020-06-08,30.69,32.54,30.34,32.38,2756700
2020-06-09,32.01,32.45,31.47,32.1,2695200
2020-06-10,32.35,33.2,32.19,32.78,2342800
2020-06-11,31.8,32,30.12,30.31,3443700
2020-06-12,31.35,31.765,29.8,30.93,2575200
2020-06-15,30.08,31.39,29.9102,31.34,2692900
2020-06-16,32.03,33.7,31.8,33.36,2984300
2020-06-17,33.3,33.96,32.915,33.25,2612200
2020-06-18,33.09,33.8,32.7,33.62,2153600
2020-06-19,34.67,36.21,33.86,36.21,9060800
2020-06-22,36.29,36.81,35.02,36.36,3331100
2020-06-23,37.03,37.25,35.93,36.53,2768600
2020-06-24,36.08,36.9,34.38,34.92,2633900
2020-06-25,34.48,35.13,33.85,35.125,2992800
2020-06-26,35.24,36.12,34.66,35.37,25842600
